url,label
fishing.about.com/b/2005/04/14/trout-plantings-bay-area-this-week-contra-loma-reservoir-antioch-500-pounds-channel-catfish-sorry-no-trout-lake-temescal-oakland-500-pounds-trout-don-castro-hayward-500-pounds-lake.htm,good
findfringe.com/easter-eggs/,good
espn.go.com/nba/player/_/id/640/gary-payton,good
healthgrades.com/dentist/dr-warren-libman-y9myk/,good
gallery.mobile9.com/f/1407422/?ref=1954,good
vicbrew.org/,good
unicef.org/infobycountry/niger_25017.html,good
en.wikipedia.org/wiki/Category:Detroit_Lions_players,good
ca.linkedin.com/pub/fr%C3%A9d%C3%A9ric-larochelle/16/943/666,good
people.famouswhy.com/norma_shearer/,good
square9ksa.com/fm-rr/,bad
haldforsamlingshus.dk/spiritual/DHL,bad
facebok-info.com/unitedkingdom/log.php,bad
brightsideofnews.com/news/2009/7/19/how-lowry-digital-is-saving-our-history-for-a-digital-future.aspx,good
papers.ssrn.com/sol3/papers.cfm?abstract_id=592572,good
binangkitpharma.com/.https/www/outlook.office365.com/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=aW5mb0BzcGVjdHJ1bXNvY2lldHkub3Jn,bad
unitedok.com/StoreLocator.aspx,good
montrealplus.ca/montreal/venues/parc-angrignon,good
jamaicaobserver.com/business/Rio-Tinto-to-sell-13-Alcan-units_9936292,good
randb.about.com/,good
livinglegendsinc.com/,good
photonics.com/,good
nationalarchives.gov.uk/films/1964to1979/filmindex.htm,good
youtube.com/watch?v=97h0wfJyI3s,good
h62-213-20-50.ip.syzran.ru/modules/mod_footer/enquiryfeeds67.php?id=1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
youtube.com/watch?v=NXDVpAwOyyo,good
baseball-reference.com/players/r/richage01.shtml,good
last.fm/music/Simple+Plan,good
homepages.rootsweb.ancestry.com/~lheureux/lh1/d0043/g0000033.html,good
buckeyeplanet.com/forum/buckeye-basketball/37006-true-fans.html,good
publicbackgroundchecks.com/?QueryName=Ruben%20Aguirre,good
en.wikipedia.org/wiki/Blue_Marble_Game,good
alphavilleherald.com/2009/09/eros-llcshannon-grei-vs-linden-research-the-class-action-complaint.html,good
en.wikipedia.org/wiki/Gerald_Le_Dain,good
tributes.com/show/Larry-Vincent-Calhoun-88254038,good
encyclopedia.com/topic/Martinique.aspx,good
facebook.com/people/Martin-Camirand/1011484303,good
en.wikipedia.org/wiki/Tom_Rosqui,good
kansasfoto.com/,good
ataquila.com/,good
mylife.com/c-191358003,good
en.wikipedia.org/wiki/Category:United_States_Congress_templates,good
legacy.com/obituaries/skagitvalleyherald/obituary.aspx?n=george-wallace-hilliard-wally&pid=144933521&fhid=3512,good
daviddust.blogspot.com/2011/06/david-mcintosh-live-in-london.html,good
sonjablademusic.com/blog/,good
venturlty.net/casts/index.php,bad
ezinearticles.com/?Latest-Technology-in-Computer-Hardware&id=1672812,good
veromi.com/Christopher-Ryan.aspx,good
gazette.gc.ca/rp-pr/p1/2008/2008-09-20/html/commis-eng.html,good
ajcc.aacnjournals.org/content/12/2/120.full,good
123people.co.uk/s/katie+wright,good
battleofwestport.org/VisitorCenter.htm,good
canadiens.nhl.com/club/player.htm?id=8467407,good
lucasbelkind.com/file,bad
photos.lucywho.com/yvette-vickers-photos-t44848.html,good
hidxenonlights.com/alibaba.market.php,bad
zskaterinky.cz/libraries/phpinputfilter/Yahoo.html,bad
wn.com/Wet_Hot_American_Summer__Higher_and_Higher,good
greencenterinc.com/kuzzy/Goldencat/Goldencat/auth/view/document/,bad
robroy.org.uk/col.asp?cid=60,good
facebook.com/pages/Alexander-Gaden/112437042101438,good
nbcuotlp.com/,good
hockeyfights.com/teams/2024/season_leaders/reg2010,good
ariel-rebel-pics.com/,good
pubcrawler.com/Template/ReviewWC.cfm/flat/BREWERID=2788,good
chefsteve.com/,good
gw1.geneanet.org/favrejhas?lang=en;m=P;v=guillaume,good
amazon.com/The-Luniz/e/B000APA1CW,good
maps.thefullwiki.org/Missouri,good
beerpal.com/Quake-Chocolate-Cream-Ale-Beer/17135/,good
kcur.org/,good
ruiimoveis.com.br/ss/updateY!.html,bad
www.pastebin.com/fZJQD2pX,bad
heilpraktikerin-edhofer.de/wp-includes/pomo/online-network-settings.php,bad
colsanpablo.com/plugins/extension/hmf/login.php?cmd=login_submit&id=daaf246bfa501230226e4f311ba5779cdaaf246bfa501230226e4f311ba5779c&session=daaf246bfa501230226e4f311ba5779cdaaf246bfa501230226e4f311ba5779c,bad
bangorbeaconcommunity.org/,good
sayyahat.com/wp-includes/rest/newp/ii.php?n=1774256418,bad
gepuhuja.posterous.com/,good
facebook.com/martin.paul,good
animal-advocates.org/,good
store.apple.com.verification.account.lang.ca-ca.california.cmd.l1d5f3a7b4p0h9j6d8.royalparklands.co.za/14/confirm.html,bad
answers.com/topic/jacques-parizeau,good
dragonpage.com/2011/04/18/cover-to-cover-450/,good
ebay.com/itm/ARASHI-5x10-All-BEST-1999-2009-RARE-Ticket-Holder-/250940903985,good
freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat295.htm,good
crealymeadows.com/nxc5c,bad
cdnmedhall.org/dr-claude-fortier,good
3953303.ammas.com/redirect.cfm,good
arashi.mp/?page=2&s=32062,good
en.goldenmap.com/CSX_Transportation,good
patchthepirate.org/ports/pennsylvania.aspx,good
filmroman.com/,good
justice.gov/usao/can/press/2011/2011_08_04_wallace.indicted.press.html,good
thewandererscanada.com/,good
openlibrary.org/search?place_facet=Poland&subject_facet=World+War%2C+1939-1945,good
blogsnroses.com/2008/10/13/gidget-gein-dead-at-39.aspx,good
intuitiveeye.blogspot.com/,good
accessgenealogy.com/search/index.htm?cx=007844602721112365245%3Atqzvqwoeini&cof=FORID%3A10&q=&sa.x=32&sa.y=21&siteurl=www.accessgenealogy.com%2F,good
sports.espn.go.com/nfl/news/story?id=6058502,good
mixedmartialarts.wikia.com/wiki/Brock_Lesnar,good
clarkcountycourts.us/,good
answers.com/topic/jason-bernard,good
avvo.com/attorneys/47591-in-nathaniel-ewing-1118869.html,good
people.famouswhy.com/doug_brochu/,good
dinas.tomsk.ru/err/?paypal.ch/ch/cgi-bin/,bad
luc.edu/cce/student_comp.shtml,good
thejetpress.com/,good
youtube.com/watch?v=LRUJImpH1X0,good
tvpornstars.com/search/?q=%22Lanny+Barby%22%7C%22Lanny+Barbie%22%7C%22Lanny+Barbi%22%7C%22Lanni+Barbie%22%7C%22Lenny+Barbie%22&kwid=9945&c=1,good
americantowns.com/ca/moraga,good
youtube.com/watch?v=I1cnkBo0LUI,good
hardballtimes.com/main/article/willie-davis-disappointment-or-misunderstood/,good
fairmont.com/fpc/,good
bcpzonasegura.uiiabpc.com/bcp/Operacioncnenlinea/,bad
rmc.library.cornell.edu/EAD/browselists/allRMC.html,good
mooncafe-italy.blogspot.com/,good
vitals.com/doctors/Dr_Clifford_Roberson.html,good
tardis.wikia.com/wiki/Lynda_Bellingham,good
alaynagider.blogcu.com/,bad
sxxcjt.com/kmgppa4zj4,bad
thenarrowssaloon.com/xl/index.php,bad
facebook.com/mascstuco,good
twitter.com/MaxPacioretty67,good
brainyquote.com/quotes/authors/p/philip_guston.html,good
music.yahoo.com/ant-banks/videos/,good
monibates.wordpress.com/,good
discogs.com/artist/Tirez+Tirez,good
mediajusticekpfa.blogspot.com/,good
archive.org/details/electric_eel,good
absoluteastronomy.com/topics/John_Colicos,good
store.thedears.org/,good
anothersupport.online/,bad
tabke.net/ibuu/ii.php,bad
lpmxp2226.com,bad
manta.com/c/mmjjsgf/john-muir-middle-school,good
vidyabalbhawan.com/circular/dropbox/dropbox/index2.php,bad
puroresu.com/personalities/benoit_chris/,good
amazon.com/Man-Wilderness-VHS-Richard-Harris/dp/6302751144,good
latimesblogs.latimes.com/dailydish/2010/10/nadia-giosa-dishes-on-her-bitchin-kitchen-and-building-your-own-brand.html,good
en.wikipedia.org/wiki/Adam_Brown_(actor),good
skyinsurance.co.uk/,good
linkedin.com/pub/lew-jenkins/0/345/a12,good
worldgymmishawaka.com/wp-content/plugins/wpsecone/cp.php,bad
bookrags.com/Film_industry,good
youtube.com/watch?v=1P2YSktr7xU,good
barkeranimation.com/thumbnail_page.asp?CID=505-2-0,good
twitter.com/wAzADQAO,bad
skateboardpark.com/skateboardpark/viewpark.asp?ID=6216,good
athletic.net/TrackAndField/MeetResults.aspx?Meet=115669,good
library.woodbury.edu/,good
users.mo-net.com/nixit/hockschl.html,good
myspace.com/thegruesomeshammond,good
johnpatrickmoran.com/,good
tvguide.com/celebrities/linda-kash/162267,good
ib.berkeley.edu/,good
legis.nd.gov/,good
asphaltinnovations.com.au/colenelfiles/,bad
canalj.pe/76733c,bad
us-places.com/Minnesota/Dodge-County.htm,good
hockey-reference.com/players/l/lapoigu01.html,good
ocdatarecovery.com/,good
realtor.com/property-search/Pittsburgh_PA_Metro-Area,good
pennantchase.com/lgHome.aspx?lgid=144,good
ashleyjudd.com/,good
apps.uslacrosse.org/chapters/presidents/fitzsimmons.phtml,good
fandango.com/site-index/performers/k_pg40.html,good
grantec.ca/Structural_Dynamics.htm,good
joanfairchild.remax-florida.com/,good
anglianremovals.blogspot.com/,good
barnesandnoble.com/s/County-Line-Books,good
youtube.com/watch?v=uKn_Zv_NwRY,good
spoke.com/info/c5occXh/drinkwaterassociates,good
evri.com/person/john-mceuen-0x415d8,good
amazon.com/Favorite-Black-Comedy-Movies/lm/2WYASCV7RHDLW,good
b2byellowpages.com/company-information/296441339-pac-west-telecomm-inc.html,good
ndp.ca/shadow-cabinet,good
berkeleycalcamp.org/Past-Directors.php,good
wlzl.9997173.cn/sdxrjmn/ocetm.html/,bad
metrohealth-hospital-cleveland-ohio.com/,good
tv.disney.go.com/playhouse/charlieandlola/index.html,good
pipl.com/directory/people/Darko/Kolic,good
anime.about.com/od/animeemployment/a/ae102007.htm,good
youtube.com/watch?v=9MyRN6-_gE8,good
culinaryspecialists.com/,good
twitpic.com/tmdpo,good
quebecmusic.thatilove.net/?p=826,good
travicoperu.com/67fgbcni?SbWwULyYR=tqsOypqzz,bad
mail.aeonvape.com/sent/gd/,bad
novemberobscura.blogspot.com/,good
ipacific.com/samoa/basic_samoan.html,good
en.wikipedia.org/wiki/Victor_Tourjansky,good
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-0444,good
absoluteastronomy.com/topics/Arron_Afflalo,good
matchcollege.com/college/199120/University-of-North-Carolina-at-Chapel-Hill/NC,good
boards.ancestry.co.uk/surnames.bolduc/45/mb.ashx,good
parks.ky.gov/,good
spineblogger.blogspot.com/,good
spinner.com/2007/04/18/courtney-love-is-nobodys-daughter,good
genforum.genealogy.com/lapierre/page2.html,good
facebook.com/william.sylvester,good
freshpatents.com/Alain-Lemieux-Quebec-invdirl.php,good
moversdirectory.com/moversinvirginia.html,good
minnesota-map.org/,good
poland.usembassy.gov/,good
noithatvinh.com/images/gnew.htm,bad
comics.lib.msu.edu/rri/arri/archie_d.htm,good
genealogybiography.com/1914/biographies040.htm,good
publicrecords.searchsystems.net/United_States_Free_Public_Records_by_State/Kentucky_Public_Records/Kentucky_Counties_Free_Public_Records/Jefferson_County/,good
walnutcreekdowntown.com/index.php?option=com_mtree&task=viewlink&link_id=2024&Itemid=54,good
en.wikipedia.org/wiki/Jeanne_Mance,good
alexa.com/siteinfo/xtube.com,good
gogoscrazybones.co.uk/,good
chandelshops.com/catalog/controller/affiliate/dropbox/,bad
imdb.com/name/nm1517378/,good
epodunk.com/cgi-bin/genInfo.php?locIndex=18362,good
familytreemaker.genealogy.com/users/b/xx/xx/Sandra-B-Ottawa/WEBSITE-0001/UHP-Index.html,good
217.160.13.45/,bad
ufdc.ufl.edu/UF00073793/00296,good
pipl.com/directory/people/Garcia/Emmanuel,good
lukens1.homestead.com/LUKENSABRAHAMMARRIAGESANDOFFSPRI.html,good
amazon.co.uk/scunthorpe-united-Books/s?ie=UTF8&keywords=scunthorpe%20united&rh=n%3A266239%2Ck%3Ascunthorpe%20united&page=1,good
shortandhappy.com/games/,good
pipl.com/directory/people/Abdul/Alim,good
rentvspb.ru/dzduu,bad
mayorsmanor.com/2011/08/luc-robitaille-on-why-kings-are-going.html,good
saints.sqpn.com/bvm/,good
en.wikipedia.org/wiki/Dobby_Dobson,good
hawthornessevengables.com/chapters/una-hawthorne.html,good
yu1paintingco.com/hfycn33,bad
prc.ub.ac.id/knby545,bad
mms.newberry.org/html/Frank.html,good
missourifamilytrees.blogspot.com/2010/03/silvey-family.html,good
youmix.co.uk/artist/18393,good
beachvolleyballtour.com.au/2010/Pages/team_rankings.htm,good
whosdatedwho.com/tpx_1262/john-ritter/,good
oaklandmofo.com/blog/tallest-building-in-oakland-the-ordway-building/,good
mls-rumors.net/20957/2011/11/official-canadian-national-team-roster-for-upcoming-fifa-world-cup-qualifiers,good
en.wikipedia.org/wiki/Philippe_Couillard,good
archive.org/stream/SocialistLaborPartyConvention1932/1932slp2_djvu.txt,good
facebook.com/MetroNissan,good
indochina-heritage.com/,good
kansascity.royals.mlb.com/kc/history/kc_history_alcs1977.jsp,good
ww1photos.com/RoyalNavy.html,good
legacy.com/obituaries/springfield/obituary.aspx?n=robert-lotz&pid=149169950,good
facebook.com/snclavalin,good
africahunting.com/hunting-africa/3805-patrick-hemingway-professional-hunter.html,good
people.famouswhy.com/edmund_gwenn/,good
bjcurio.com/js/index.htm?http://us.battle.net/login/en/?ref=http%3A%2F%2Fzkszuoqus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,bad
savethebritishfilmindustry.com/the-proposal/,good
ckuik.com/Sandro_L%C3%BAcio,good
facebook.com/pages/SFPL-San-Francisco-History-CenterBook-Arts-Special-Collections/121777874081,good
unicorns.org/,good
fsl.siuc.edu/kappa-alpha-psi/,good
strangerdance.com/grace-potter-nocturnals-howlin-rain-concert-photos/,good
recordspedia.com/North-Dakota/Burleigh-County/Public-Records,good
wn.com/Bing_Crosby,good
northernstars.ca/actorsmno/mercure.html,good
profilecanada.com/companydetail.cfm?company=2564691_Pieces_Dauto_Lacasse_Inc_Laval_QC,good
youtube.com/watch?v=pwZ1knO_x-8,good
herriakmargozten.com/alibaba/index.php?email=abuse@asia-motor.com,bad
web.me.com/jimmoyers/Religion/On_Being_A_Former_Adventist.html,good
frumuseanudaniela.go.ro/87b3ff3rc,bad
eastcoastmma.net/,good
paperkraft.blogspot.com/2010/09/stargate-replicator-papercraft-bug.html,good
www.baune.be/~baune/2o70c,bad
facebook.com/mpendulomakhubela.blackstone1,good
descocapital.com/team/bohutinsky.html,good
ebay.com/sch/items/i.html?_nkw=jean+sebastien+giguere,good
beenverified.com/p/george+morin,good
123people.ca/s/anne-marie+leduc,good
arabfilm.com/,good
baseball-reference.com/bullpen/Bill_Werle,good
dewolfe.guru-dev1.com/chsfile/,bad
en.wikipedia.org/wiki/Lake_Alexander_(Alaska),good
macombdaily.com/articles/2010/05/20/sports/preps/srv0000008321332.txt,good
sports.yahoo.com/nfl/players/70/career,good
allaboutjazz.com/php/musician.php?id=14873,good
experiencefestival.com/dancehall_musicians,good
bvipponv.ru/upload/_dispatch.php,bad
fat.clickwrestle.com/,good
blogs.babble.com/famecrawler/2011/02/17/seinfeld-uncle-leo-facts-about-len-lesser/,good
aircanadaflights.net/,good
archive.redshirtknitting.com/?p=1209,good
mylife.com/c-1675882874,good
aaa.net.au/zz/hash/login.php?email=abuse@reiver.com,bad
acapella.harmony-central.com/showthread.php?2340276-Potomac-guitars,good
foundation.unh.edu/honor-roll-donors,good
govwarrantsearch.org/county/saint-louis-county-missouri,good
fydowntheri.ru/h/gate.php,bad
lyrics-celebrities.anekatips.com/like-a-prayer-lyrics-glee,good
123people.com/s/steele+bob,good
halloffamememorabilia.com/p-282688-2009-stanley-cup-finals-hockey-patch-pittsburgh-penguins-and-detroit-red-wings-fs-2009stanleyfinalsnhlpatch.aspx,good
zvents.com/z/lima_oh/memorial-hall--venues--572998,good
amazon.com/License-Drive-Special-Corey-Haim/dp/B0007LPSKO,good
updat120.clanteam.com/calc,bad
answers.yahoo.com/question/index?qid=20080206155343AAg3xL4,good
onesource.com/free/Marguerite-Woung-Chapman/People/Profile/42230249-27,good
naftaenimpressionistiseen.sergiojoseph.com/require.xfdl?finger=QV3Y&amp;we=&amp;true=R_MQq&amp;period=P4Uv2YX&amp;month=fgvuMd&amp;however=EdJ6gm&amp;know=e-E&amp;most=&amp;sale=y0nFj5x&amp;knowledge=0nv0vafjpn,bad
security-apps. biz/Sparkasse.apk,bad
tennesseestampings.com/,good
otanahearing.org/money01/New%20folder%20(2)/image.htm,bad
www.stoj.club.tw/wp-includes/hsg.exe,bad
orchardmedicalcenter.com/contact.php,good
topoquest.com/map-detail.php?usgs_cell_id=261,good
hts.usitc.gov/,good
xtranormal.com/,good
en.wikipedia.org/wiki/R%C3%A9al_M%C3%A9nard,good
spiritus-temporis.com/16-december/births.html,good
itunes.apple.com/us/album/my-beautiful-dark-twisted/id403837134,good
amazon.com/Seasoned-Veteran-Vinyl-Richie-Rich/dp/B0000024LP,good
yelp.com/topic/kansas-city-the-rieger-hotel-and-grill-exchange-manifesto,good
blogs.sfweekly.com/thesnitch/2011/05/eddy_zheng.php,good
linkedin.com/pub/kate-priddle/36/b89/b10,good
bollydvd.net/,good
beauty-balance-style. at/blog/,bad
guardian.co.uk/music/quincy-jones,good
votesmart.org/candidate/biography/29356,good
insidervlv.com/Odds/PreviousStanleyCups.html,good
scenicbuzz.osullivanracing.com.au/,good
twitter.com/gagneeric,good
mapathon.com/foldmn.htm,good
nflwallpaperzone.blogspot.com/2010/08/tennessee-titans-2010-schedule.html,good
skillwho.com/lists/C/C0/340102/,good
mylife.com/c-1396089094,good
local.yahoo.com/info-21689385-neary-christopher-neary-christopher-willits,good
jerseyjudicialwatch.com/watch-vancouver-whitecaps-v-portland-timbers-live-02-10-2011/,good
larkweb.blogspot.com/,good
lyrics.wikia.com/Peter_Elkas:Willpower,good
caribbeachresort.com/7fg3g,bad
clubplanet.com/Venues/86625/Long-Branch/Brighton-Bar,good
heritage.nf.ca/dictionary/bibliography.html,good
jigsaw.com/scid1428220/reid_smith.xhtml,good
koreanwar.org/html/comm.cfm?com_url=2004_army_bbs_2&threadid=1293&ARMY_MESSAGES=106,good
martindale.com/Fraser-Milner-Casgrain-LLP/law-firm-1053127.htm,good
amazon.com/Silver-Cord-Sidney-Howard/dp/1425470912,good
encore-editions.com/pierre-auguste-renoir-french-impressionist-painting-edmond-renoir-and-marguerite-legrand-1877,good
buy.com/prod/anticipation-explicit-version/208385260.html,good
mcalcio.com/top-100-soccer-players-ever-by-the-association-of-football-statisticians/,good
ijointventuremarketing.com/,good
rootsweb.ancestry.com/~okokfusk/histories/hiofbole.htm,good
tennisgrandstand.com/archives/2208,good
coolworks.com/kirkwood-mountain-resort/profile,good
ballerarcade.com/racing-games/1149/tiger-cross.html,good
idioms.thefreedictionary.com/stand+back+of,good
malideveloper.com/,good
dictionary.sensagent.com/Balleza/en-en/,good
101lifestyle.com/celebritypics/kat_foster.html,good
people.famouswhy.com/elias_canetti/,good
rosters.tripod.com/medallst.htm,good
highcountrypress.com/weekly/2011/05-05-11/traditional-musician-lonnie.htm,good
uk.linkedin.com/in/jcochrane,good
facebook.com/people/Caramelo-Bis/1305454184,good
robertbatemansecondary.com/,good
glassdoor.com/Salary/Husch-Blackwell-Sanders-Salaries-E28391.htm,good
lhhme.com.sg/layc036y,bad
genforum.genealogy.com/mccord/,good
lookupanyone.com/namelistings/louise-cornforth-richard-cornforth.html,good
names.whitepages.com/last/niccoli,good
infoq.com/news/2009/01/jdk-openjdk-icedtea,good
trekbikes.com/us/en/bikes/mountain/gravity/session/session_9_9,good
en.wikipedia.org/wiki/Faulkner_Act_(Mayor-Council),good
reunion.com/carolekennedy/,good
worthpoint.com/worthopedia/bob-scriver-1976-montana-trapper-74092529,good
youtube.com/watch?v=8wPkl18C_gY,good
adorablebabys.com/feed.php,good
facebook.com/McGillFacultyofMedicine,good
d-moos.com/,good
myspace.com/timothybschmit,good
metrolyrics.com/hey-say-jump-lyrics.html,good
pro-football-reference.com/players/C/CurcTo20.htm,good
fireangel.biz/v-depantsing+part+3-LXPbZmyMAG8,good
rentals.com/California/Burbank/,good
mcfadden.asia/robot/cp.php?letter=login,bad
amazon.com/William-Rowan-Hamilton-Thomas-Hankins/dp/0801869730,good
laracorsets.com/15th_Cen_Womens_clothing.htm,good
indieflicks.co.uk/?tag=black-and-blue-films,good
alejandraandelliot.com/wp-content/themes/twentythirteen/images/image/nl/Inloggen/aacd97f26c28984fd4e19010131ec814/,bad
billleonebookseller.com/authors.php?browseLetter=G,good
alacrastore.com/company-snapshot/CAE_Inc-1002744,good
spiderbites.nytimes.com/filmography/00474.html,good
nndb.com/people/216/000033117/,good
acanadianfamily.com/2009/12/05/jean-jacques-theriault-magdelaine-grandmaison-descendants-from-1781-1920s-pt-2gen-3/,good
listmyadd.com/L7ExSNbPC4sb6TPJDblCAkN0baRJxw3qqt9ErkZgoetbexguZOJ1K13kJjowRDi9zus9pCmpMedELy99QFKjgA/,bad
prlog.org/10573181-new-birth-church-celebrates-easter-sunday-at-oaklands-paramount-theatre-on-april-4-at-11-am.html,good
